window_start,window_end,n_members,subsample_fraction,dominant_iau,dominant_iau_fraction,sporadic_fraction,q_med,e_med,i_med,peri_med,node_med,vgeo_med,thr_d_sh,thr_d_d,thr_d_h
18.0,20.0,17,0.6167,,0.0,1.0,0.9993,0.9258,87.177,345.274,199.319,49.554,0.18453,0.11386,0.19015
18.0,20.0,8,0.6167,,0.0,1.0,0.3338,0.9753,162.782,69.788,19.138,62.647,0.18453,0.11386,0.19015
18.0,20.0,9,0.6167,,0.0,1.0,0.4474,0.9923,110.593,83.454,18.496,56.609,0.18453,0.11386,0.19015
18.0,20.0,8,0.6167,,0.0,1.0,0.6387,0.9382,172.393,283.395,198.747,66.745,0.18453,0.11386,0.19015
18.0,20.0,8,0.6167,,0.0,1.0,0.9078,0.874,81.238,322.146,198.603,46.017,0.18453,0.11386,0.19015
19.0,21.0,5635,0.6538,,0.0,0.878,0.7707,0.8403,39.719,192.879,20.475,36.518,0.21836,0.1086,0.1988
19.0,21.0,17,0.6538,,0.0,1.0,0.6542,0.9431,69.586,73.492,200.278,43.113,0.21836,0.1086,0.1988
19.0,21.0,8,0.6538,,0.0,1.0,0.1916,0.9795,154.628,129.291,199.985,59.775,0.21836,0.1086,0.1988
19.0,21.0,8,0.6538,,0.0,1.0,0.8903,0.9099,83.772,40.823,200.282,48.593,0.21836,0.1086,0.1988
20.0,22.0,5256,0.7456,,0.0,0.866,0.7702,0.8337,30.092,197.384,21.445,34.865,0.19466,0.08355,0.19084
20.0,22.0,10,0.7456,,0.0,1.0,0.999,0.8833,109.431,8.303,200.791,56.749,0.19466,0.08355,0.19084
20.0,22.0,23,0.7456,ACU,1.0,0.0,0.3016,0.9939,44.875,113.664,201.07,41.131,0.19466,0.08355,0.19084
20.0,22.0,15,0.7456,,0.0,1.0,0.6886,0.9287,69.852,69.128,200.712,43.74,0.19466,0.08355,0.19084
20.0,22.0,13,0.7456,,0.0,1.0,0.2512,0.9664,158.191,304.111,21.056,61.394,0.19466,0.08355,0.19084
20.0,22.0,26,0.7456,ALO,0.615,0.385,0.3083,0.9823,109.756,292.515,21.196,55.919,0.19466,0.08355,0.19084
20.0,22.0,13,0.7456,,0.0,1.0,0.1743,0.9819,151.797,132.144,200.465,59.387,0.19466,0.08355,0.19084
20.0,22.0,18,0.7456,,0.0,1.0,0.5213,0.9475,160.544,88.409,21.074,64.439,0.19466,0.08355,0.19084
20.0,22.0,16,0.7456,,0.0,1.0,0.2961,0.9692,130.829,296.041,21.474,58.627,0.19466,0.08355,0.19084
20.0,22.0,9,0.7456,,0.0,1.0,0.8857,0.3528,9.304,235.459,21.648,9.679,0.19466,0.08355,0.19084
20.0,22.0,8,0.7456,,0.0,1.0,0.4031,0.9221,69.598,102.725,200.548,44.616,0.19466,0.08355,0.19084
20.0,22.0,15,0.7456,,0.0,1.0,0.7848,0.9444,166.767,124.021,20.651,68.672,0.19466,0.08355,0.19084
20.0,22.0,22,0.7456,,0.0,1.0,0.9732,0.9197,78.424,335.666,200.599,45.885,0.19466,0.08355,0.19084
21.0,23.0,5188,0.8183,,0.0,0.874,0.7729,0.8284,28.321,198.179,22.354,34.716,0.19326,0.10688,0.17874
21.0,23.0,204,0.8183,,0.0,0.691,0.6506,0.9594,135.802,106.002,22.09,61.324,0.19326,0.10688,0.17874
21.0,23.0,28,0.8183,ACU,0.893,0.107,0.3008,0.9808,44.755,114.219,202.234,40.988,0.19326,0.10688,0.17874
21.0,23.0,13,0.8183,,0.0,1.0,0.9572,0.8654,175.392,155.289,22.267,69.812,0.19326,0.10688,0.17874
21.0,23.0,20,0.8183,ALO,0.65,0.35,0.3466,0.9845,108.279,288.119,21.569,55.815,0.19326,0.10688,0.17874
21.0,23.0,15,0.8183,,0.0,1.0,0.8942,0.9705,106.589,322.593,202.317,57.7,0.19326,0.10688,0.17874
21.0,23.0,14,0.8183,,0.0,1.0,0.9874,0.8148,174.398,191.109,22.389,69.458,0.19326,0.10688,0.17874
21.0,23.0,8,0.8183,,0.0,1.0,0.9034,0.8954,133.095,322.948,202.22,64.426,0.19326,0.10688,0.17874
21.0,23.0,16,0.8183,,0.0,1.0,0.6827,0.9032,68.193,70.15,202.03,42.699,0.19326,0.10688,0.17874
21.0,23.0,10,0.8183,,0.0,1.0,0.9507,0.8674,84.383,332.727,201.842,48.076,0.19326,0.10688,0.17874
21.0,23.0,11,0.8183,,0.0,1.0,0.5082,0.9865,119.282,270.931,202.121,58.619,0.19326,0.10688,0.17874
21.0,23.0,9,0.8183,,0.0,1.0,1.0004,0.9263,80.127,7.851,202.366,46.529,0.19326,0.10688,0.17874
22.0,24.0,5403,0.7939,,0.0,0.865,0.7666,0.8412,34.382,192.793,23.531,36.2,0.19104,0.09691,0.2151
22.0,24.0,15,0.7939,,0.0,1.0,0.9791,0.1609,78.442,146.085,23.089,39.123,0.19104,0.09691,0.2151
22.0,24.0,11,0.7939,,0.0,1.0,0.8962,0.2313,75.929,114.806,22.962,37.78,0.19104,0.09691,0.2151
22.0,24.0,54,0.7939,ACU,0.593,0.407,0.2986,0.9865,44.767,115.269,203.174,40.998,0.19104,0.09691,0.2151
22.0,24.0,8,0.7939,,0.0,1.0,0.3396,0.9878,63.627,109.288,202.523,44.544,0.19104,0.09691,0.2151
22.0,24.0,15,0.7939,,0.0,1.0,0.7699,0.8817,141.145,301.648,203.283,64.409,0.19104,0.09691,0.2151
22.0,24.0,19,0.7939,,0.0,1.0,0.9968,0.8958,79.304,332.697,203.093,45.819,0.19104,0.09691,0.2151
22.0,24.0,13,0.7939,,0.0,1.0,0.5372,0.9602,65.636,87.002,202.569,43.01,0.19104,0.09691,0.2151
22.0,24.0,13,0.7939,,0.0,1.0,0.9572,0.9065,176.368,155.669,23.41,70.312,0.19104,0.09691,0.2151
22.0,24.0,16,0.7939,,0.0,1.0,0.775,0.8414,67.215,60.868,203.326,40.843,0.19104,0.09691,0.2151
23.0,25.0,3825,0.719,,0.0,0.852,0.7232,0.7955,12.341,204.691,24.506,27.143,0.14978,0.0923,0.17268
23.0,25.0,626,0.719,,0.0,0.818,0.8836,0.913,140.691,220.631,24.078,64.045,0.14978,0.0923,0.17268
23.0,25.0,262,0.719,,0.0,0.95,0.7062,0.9097,138.07,67.586,204.033,63.274,0.14978,0.0923,0.17268
23.0,25.0,29,0.719,,0.0,1.0,0.4654,0.9691,160.066,85.597,24.125,64.277,0.14978,0.0923,0.17268
23.0,25.0,39,0.719,AED,0.615,0.385,0.7331,0.9734,119.435,116.788,24.024,60.205,0.14978,0.0923,0.17268
23.0,25.0,12,0.719,,0.0,1.0,0.9078,0.8524,107.026,218.158,23.829,56.4,0.14978,0.0923,0.17268
23.0,25.0,34,0.719,NPE,0.824,0.176,0.3563,0.9895,142.34,73.413,23.792,61.524,0.14978,0.0923,0.17268
23.0,25.0,29,0.719,,0.0,1.0,0.9963,0.8897,80.475,349.852,204.307,47.035,0.14978,0.0923,0.17268
23.0,25.0,17,0.719,,0.0,1.0,1.0021,0.7952,153.435,355.982,204.427,67.576,0.14978,0.0923,0.17268
23.0,25.0,24,0.719,,0.0,1.0,0.7953,0.9123,72.519,56.287,203.85,43.681,0.14978,0.0923,0.17268
23.0,25.0,21,0.719,,0.0,1.0,1.0014,0.8395,135.15,345.546,204.243,65.057,0.14978,0.0923,0.17268
23.0,25.0,8,0.719,,0.0,0.75,0.9703,0.9504,156.171,338.87,204.324,69.395,0.14978,0.0923,0.17268
23.0,25.0,14,0.719,,0.0,1.0,0.9668,0.9004,95.57,22.365,203.87,53.183,0.14978,0.0923,0.17268
23.0,25.0,8,0.719,,0.0,1.0,0.8199,0.8718,167.267,128.565,23.589,68.265,0.14978,0.0923,0.17268
23.0,25.0,14,0.719,,0.0,1.0,0.9902,0.8988,116.026,346.327,204.195,60.042,0.14978,0.0923,0.17268
23.0,25.0,11,0.719,,0.0,1.0,0.9221,0.9329,105.212,326.327,204.399,56.175,0.14978,0.0923,0.17268
23.0,25.0,8,0.719,,0.0,1.0,0.9146,1.0075,126.396,325.486,203.93,63.847,0.14978,0.0923,0.17268
24.0,26.0,4559,0.6697,,0.0,0.839,0.7552,0.8168,17.553,207.504,25.302,30.746,0.20552,0.09835,0.16106
24.0,26.0,425,0.6697,,0.0,0.955,0.8416,0.9029,137.952,72.914,205.082,63.876,0.20552,0.09835,0.16106
24.0,26.0,28,0.6697,NPE,0.821,0.179,0.3549,0.9896,142.34,73.082,25.154,61.619,0.20552,0.09835,0.16106
24.0,26.0,13,0.6697,,0.0,1.0,0.6177,0.9169,52.905,79.539,205.305,38.398,0.20552,0.09835,0.16106
24.0,26.0,28,0.6697,,0.0,1.0,0.7439,0.9492,155.268,117.899,25.062,66.588,0.20552,0.09835,0.16106
24.0,26.0,50,0.6697,,0.0,0.56,0.7196,0.9606,120.849,115.208,24.934,60.608,0.20552,0.09835,0.16106
24.0,26.0,30,0.6697,,0.0,1.0,0.7805,0.8916,63.251,58.677,204.849,39.599,0.20552,0.09835,0.16106
24.0,26.0,58,0.6697,,0.0,1.0,0.9733,0.9166,89.886,338.574,205.079,50.747,0.20552,0.09835,0.16106
24.0,26.0,20,0.6697,,0.0,1.0,0.4514,0.9697,163.686,82.594,25.186,63.823,0.20552,0.09835,0.16106
24.0,26.0,11,0.6697,,0.0,1.0,0.1984,0.9755,55.839,128.073,205.106,44.059,0.20552,0.09835,0.16106
24.0,26.0,25,0.6697,,0.0,1.0,0.9087,0.8398,170.255,35.87,205.206,68.917,0.20552,0.09835,0.16106
24.0,26.0,10,0.6697,,0.0,1.0,0.5524,0.9644,156.668,94.666,24.999,65.01,0.20552,0.09835,0.16106
24.0,26.0,8,0.6697,,0.0,1.0,0.9209,0.9084,63.43,326.109,204.957,38.876,0.20552,0.09835,0.16106
24.0,26.0,11,0.6697,,0.0,1.0,0.8427,0.9336,81.003,48.116,205.394,47.507,0.20552,0.09835,0.16106
24.0,26.0,11,0.6697,,0.0,1.0,0.41,0.9627,62.388,101.86,205.314,43.308,0.20552,0.09835,0.16106
24.0,26.0,8,0.6697,,0.0,1.0,1.0019,0.8832,175.616,94.066,115.068,70.457,0.20552,0.09835,0.16106
24.0,26.0,10,0.6697,,0.0,1.0,0.2137,0.9607,141.876,306.494,24.675,58.513,0.20552,0.09835,0.16106
24.0,26.0,11,0.6697,,0.0,1.0,0.6483,0.9375,136.659,284.588,204.988,62.539,0.20552,0.09835,0.16106
25.0,27.0,5288,0.6674,,0.0,0.862,0.7774,0.8404,28.974,204.107,26.522,34.805,0.21384,0.08273,0.19863
25.0,27.0,29,0.6674,,0.0,1.0,0.4665,0.9647,164.281,85.325,25.871,64.705,0.21384,0.08273,0.19863
25.0,27.0,32,0.6674,NPE,0.781,0.219,0.3607,0.9907,142.209,73.685,26.119,61.579,0.21384,0.08273,0.19863
25.0,27.0,14,0.6674,,0.0,1.0,0.6704,0.9564,136.374,288.054,205.9,62.749,0.21384,0.08273,0.19863
25.0,27.0,11,0.6674,,0.0,1.0,0.4071,0.9875,113.486,78.687,25.739,56.064,0.21384,0.08273,0.19863
25.0,27.0,12,0.6674,,0.0,1.0,0.972,0.3019,74.793,149.914,25.748,38.713,0.21384,0.08273,0.19863
25.0,27.0,52,0.6674,,0.0,1.0,0.7681,0.9039,67.767,62.125,206.139,41.548,0.21384,0.08273,0.19863
25.0,27.0,19,0.6674,,0.0,1.0,0.978,0.2144,77.312,157.91,25.8,38.641,0.21384,0.08273,0.19863
25.0,27.0,10,0.6674,,0.0,1.0,0.5563,0.9554,51.72,85.501,205.728,38.432,0.21384,0.08273,0.19863
25.0,27.0,9,0.6674,,0.0,1.0,0.7198,0.9662,166.46,295.62,205.365,68.193,0.21384,0.08273,0.19863
25.0,27.0,13,0.6674,,0.0,1.0,0.2149,0.9539,46.277,129.252,205.766,41.621,0.21384,0.08273,0.19863
25.0,27.0,8,0.6674,,0.0,1.0,0.2028,0.9763,134.969,307.975,26.346,57.597,0.21384,0.08273,0.19863
26.0,28.0,5095,0.6347,,0.0,0.87,0.773,0.8281,25.237,202.312,27.489,33.688,0.1763,0.09264,0.23637
26.0,28.0,27,0.6347,NPE,0.926,0.074,0.3599,0.9956,142.779,73.67,26.869,61.66,0.1763,0.09264,0.23637
26.0,28.0,135,0.6347,,0.0,0.919,0.9425,0.8834,135.539,329.357,207.13,64.341,0.1763,0.09264,0.23637
26.0,28.0,26,0.6347,,0.0,1.0,0.4192,0.944,164.422,77.515,27.105,63.518,0.1763,0.09264,0.23637
26.0,28.0,54,0.6347,,0.0,1.0,0.994,0.934,80.75,347.14,207.129,46.201,0.1763,0.09264,0.23637
26.0,28.0,21,0.6347,,0.0,1.0,0.6019,0.9593,165.477,278.712,207.484,66.362,0.1763,0.09264,0.23637
26.0,28.0,11,0.6347,,0.0,1.0,0.9826,0.8566,102.099,17.529,206.876,54.823,0.1763,0.09264,0.23637
26.0,28.0,34,0.6347,,0.0,1.0,0.5377,0.9407,59.004,88.263,207.269,39.994,0.1763,0.09264,0.23637
26.0,28.0,24,0.6347,,0.0,1.0,0.7025,0.8876,72.596,69.368,206.685,43.574,0.1763,0.09264,0.23637
26.0,28.0,8,0.6347,,0.0,1.0,0.8055,0.9042,48.019,54.849,207.376,32.366,0.1763,0.09264,0.23637
26.0,28.0,8,0.6347,,0.0,1.0,0.7384,0.9492,145.284,297.068,206.631,65.499,0.1763,0.09264,0.23637
26.0,28.0,8,0.6347,,0.0,1.0,0.9446,0.7971,167.197,29.468,206.602,68.822,0.1763,0.09264,0.23637
26.0,28.0,12,0.6347,,0.0,1.0,0.8326,0.9358,60.917,49.497,207.595,38.946,0.1763,0.09264,0.23637
27.0,29.0,4278,0.6281,,0.0,0.849,0.8328,0.8167,19.13,206.595,28.251,30.905,0.18913,0.06323,0.18341
27.0,29.0,76,0.6281,,0.0,1.0,0.4964,0.9635,108.009,272.388,27.998,55.81,0.18913,0.06323,0.18341
27.0,29.0,165,0.6281,,0.0,1.0,0.9458,0.8933,134.972,50.805,207.869,64.909,0.18913,0.06323,0.18341
27.0,29.0,8,0.6281,,0.0,1.0,0.2255,0.9752,54.163,126.491,207.66,43.627,0.18913,0.06323,0.18341
27.0,29.0,32,0.6281,,0.0,1.0,0.6726,0.9348,115.692,70.97,208.108,59.18,0.18913,0.06323,0.18341
27.0,29.0,35,0.6281,,0.0,1.0,0.6555,0.9606,150.664,72.524,207.936,65.803,0.18913,0.06323,0.18341
27.0,29.0,12,0.6281,,0.0,1.0,0.9762,0.2987,78.973,151.797,27.73,40.32,0.18913,0.06323,0.18341
27.0,29.0,21,0.6281,,0.0,0.524,0.3997,0.9237,155.954,105.129,207.948,62.244,0.18913,0.06323,0.18341
27.0,29.0,9,0.6281,,0.0,1.0,0.4418,0.9179,130.282,279.796,27.796,59.869,0.18913,0.06323,0.18341
27.0,29.0,14,0.6281,,0.0,1.0,0.6127,0.8817,132.377,260.419,27.655,61.531,0.18913,0.06323,0.18341
27.0,29.0,8,0.6281,,0.0,1.0,0.293,0.9687,52.013,296.764,28.238,40.701,0.18913,0.06323,0.18341
27.0,29.0,10,0.6281,,0.0,1.0,0.9367,0.2318,72.499,130.653,27.723,36.573,0.18913,0.06323,0.18341
27.0,29.0,34,0.6281,,0.0,1.0,0.9932,0.9495,74.829,345.805,207.87,44.099,0.18913,0.06323,0.18341
27.0,29.0,13,0.6281,APC,0.615,0.385,0.9626,0.9466,166.709,336.111,208.271,69.879,0.18913,0.06323,0.18341
27.0,29.0,25,0.6281,,0.0,1.0,0.4395,0.9631,165.057,81.636,27.725,64.22,0.18913,0.06323,0.18341
27.0,29.0,25,0.6281,NPE,0.92,0.08,0.3494,0.9857,143.143,71.473,28.013,61.326,0.18913,0.06323,0.18341
27.0,29.0,10,0.6281,,0.0,1.0,0.8683,0.9116,153.082,315.82,207.451,67.409,0.18913,0.06323,0.18341
27.0,29.0,9,0.6281,,0.0,1.0,0.9657,0.8668,155.366,156.54,27.728,68.381,0.18913,0.06323,0.18341
28.0,30.0,5160,0.6547,,0.0,0.857,0.8129,0.838,29.123,206.102,29.442,34.304,0.21691,0.08468,0.17813
28.0,30.0,18,0.6547,,0.0,0.611,0.9342,0.8882,166.301,327.47,209.074,69.203,0.21691,0.08468,0.17813
28.0,30.0,62,0.6547,,0.0,1.0,0.9536,0.9193,127.51,333.477,209.323,62.929,0.21691,0.08468,0.17813
28.0,30.0,8,0.6547,,0.0,1.0,0.9717,0.8466,178.222,27.209,208.868,69.644,0.21691,0.08468,0.17813
28.0,30.0,35,0.6547,NPE,0.886,0.114,0.356,0.9853,143.251,72.217,29.034,61.463,0.21691,0.08468,0.17813
28.0,30.0,9,0.6547,,0.0,1.0,0.4113,0.986,115.179,79.124,29.418,57.057,0.21691,0.08468,0.17813
28.0,30.0,31,0.6547,,0.0,1.0,0.2768,0.9644,140.702,297.771,29.292,59.805,0.21691,0.08468,0.17813
28.0,30.0,14,0.6547,,0.0,1.0,0.4123,0.93,62.41,102.921,208.902,41.774,0.21691,0.08468,0.17813
28.0,30.0,27,0.6547,ETA,0.519,0.481,0.4563,0.9612,164.356,83.721,29.277,64.285,0.21691,0.08468,0.17813
28.0,30.0,17,0.6547,,0.0,1.0,0.3594,0.9459,118.966,108.224,208.995,56.531,0.21691,0.08468,0.17813
28.0,30.0,11,0.6547,,0.0,1.0,0.755,0.8224,73.476,62.551,209.045,43.588,0.21691,0.08468,0.17813
28.0,30.0,29,0.6547,,0.0,1.0,0.9968,0.9419,74.62,346.839,208.947,43.996,0.21691,0.08468,0.17813
29.0,31.0,4663,0.5988,,0.0,0.763,0.8854,0.8413,29.028,212.978,30.391,34.214,0.20072,0.06976,0.17664
29.0,31.0,31,0.5988,ETA,0.581,0.419,0.4778,0.9584,164.477,86.085,29.917,64.349,0.20072,0.06976,0.17664
29.0,31.0,62,0.5988,,0.0,1.0,0.7219,0.9279,150.01,65.717,210.196,65.994,0.20072,0.06976,0.17664
29.0,31.0,23,0.5988,NPE,0.913,0.087,0.364,0.9853,143.367,73.016,30.131,61.454,0.20072,0.06976,0.17664
29.0,31.0,61,0.5988,,0.0,1.0,0.9811,0.8372,132.61,21.053,209.865,63.762,0.20072,0.06976,0.17664
29.0,31.0,43,0.5988,,0.0,1.0,0.4524,0.9628,107.072,278.479,30.136,55.175,0.20072,0.06976,0.17664
29.0,31.0,48,0.5988,,0.0,0.812,0.4745,0.9528,163.226,274.722,29.794,64.634,0.20072,0.06976,0.17664
29.0,31.0,8,0.5988,,0.0,1.0,0.7667,0.8412,145.094,119.683,29.642,64.263,0.20072,0.06976,0.17664
29.0,31.0,26,0.5988,,0.0,1.0,0.7169,0.981,120.147,114.776,30.339,60.408,0.20072,0.06976,0.17664
29.0,31.0,17,0.5988,GSG,0.529,0.471,0.3499,0.9654,157.621,110.021,210.154,62.465,0.20072,0.06976,0.17664
29.0,31.0,10,0.5988,,0.0,1.0,0.7166,0.9328,117.975,65.116,209.946,59.527,0.20072,0.06976,0.17664
29.0,31.0,12,0.5988,,0.0,1.0,0.6541,0.9344,174.618,253.937,30.194,67.268,0.20072,0.06976,0.17664
29.0,31.0,11,0.5988,,0.0,1.0,0.9573,0.8898,122.286,334.241,209.528,62.056,0.20072,0.06976,0.17664
29.0,31.0,9,0.5988,,0.0,1.0,0.9778,0.9267,84.209,18.649,209.893,48.319,0.20072,0.06976,0.17664
29.0,31.0,9,0.5988,,0.0,1.0,0.4208,0.9334,71.421,101.9,209.786,45.574,0.20072,0.06976,0.17664
29.0,31.0,13,0.5988,,0.0,1.0,0.9692,0.8728,176.781,190.366,30.775,70.08,0.20072,0.06976,0.17664
29.0,31.0,9,0.5988,,0.0,1.0,1.0038,0.9657,76.775,350.32,209.844,45.453,0.20072,0.06976,0.17664
29.0,31.0,9,0.5988,,0.0,1.0,0.8764,0.8896,152.229,316.659,209.986,67.081,0.20072,0.06976,0.17664
30.0,32.0,8,0.4734,,0.0,1.0,0.368,0.8644,27.524,290.816,31.073,32.339,0.09109,0.04909,0.0953
30.0,32.0,1793,0.4734,LYR,0.811,0.163,0.9188,0.9566,78.76,214.516,31.53,46.374,0.09109,0.04909,0.0953
30.0,32.0,1599,0.4734,,0.0,0.853,0.6616,0.7387,6.596,224.31,31.578,21.056,0.09109,0.04909,0.0953
30.0,32.0,19,0.4734,,0.0,1.0,0.0748,0.9714,5.945,331.558,31.02,40.914,0.09109,0.04909,0.0953
30.0,32.0,24,0.4734,ETA,0.75,0.25,0.481,0.9576,164.357,85.937,31.486,64.351,0.09109,0.04909,0.0953
30.0,32.0,11,0.4734,,0.0,0.727,0.7596,0.9491,27.566,240.411,30.673,26.843,0.09109,0.04909,0.0953
30.0,32.0,212,0.4734,ARC,0.373,0.283,0.9139,0.745,74.164,140.407,31.019,42.018,0.09109,0.04909,0.0953
30.0,32.0,31,0.4734,,0.0,0.516,1.0036,0.9387,63.382,184.374,30.799,38.661,0.09109,0.04909,0.0953
30.0,32.0,34,0.4734,KSE,0.588,0.412,0.4678,0.9803,74.709,274.677,30.892,46.78,0.09109,0.04909,0.0953
30.0,32.0,19,0.4734,NPE,1.0,0.0,0.3579,0.9889,143.273,72.602,31.006,61.382,0.09109,0.04909,0.0953
30.0,32.0,12,0.4734,AHE,1.0,0.0,0.7585,0.9493,94.946,239.536,31.609,52.908,0.09109,0.04909,0.0953
30.0,32.0,14,0.4734,,0.0,1.0,0.969,0.8591,37.17,157.431,31.043,25.01,0.09109,0.04909,0.0953
30.0,32.0,15,0.4734,,0.0,0.733,0.7557,0.8895,66.311,117.953,31.175,40.779,0.09109,0.04909,0.0953
31.0,33.0,2516,0.3506,LYR,0.938,0.062,0.9194,0.9572,79.371,214.444,32.201,46.654,0.06051,0.02437,0.04286
31.0,33.0,58,0.3506,AVB,0.828,0.172,0.7499,0.708,7.328,247.078,31.987,18.494,0.06051,0.02437,0.04286
31.0,33.0,13,0.3506,,0.0,1.0,0.5814,0.7657,7.659,268.197,32.211,23.144,0.06051,0.02437,0.04286
31.0,33.0,11,0.3506,,0.0,1.0,0.5802,0.7741,3.18,88.124,211.816,23.309,0.06051,0.02437,0.04286
31.0,33.0,15,0.3506,,0.0,1.0,0.4317,0.8206,1.627,284.185,32.484,27.166,0.06051,0.02437,0.04286
31.0,33.0,87,0.3506,DLI,0.943,0.057,0.3419,0.8553,6.504,295.688,32.139,29.9,0.06051,0.02437,0.04286
31.0,33.0,32,0.3506,,0.0,1.0,0.5048,0.8014,2.284,100.615,211.037,25.335,0.06051,0.02437,0.04286
31.0,33.0,10,0.3506,,0.0,1.0,0.2414,0.8973,2.783,307.099,32.109,33.238,0.06051,0.02437,0.04286
31.0,33.0,8,0.3506,ARC,0.75,0.0,0.9064,0.744,72.486,140.33,32.336,41.524,0.06051,0.02437,0.04286
31.0,33.0,17,0.3506,ETA,1.0,0.0,0.4959,0.9703,165.22,88.054,31.756,65.064,0.06051,0.02437,0.04286
31.0,33.0,9,0.3506,NHE,1.0,0.0,0.9231,0.968,65.088,213.748,32.488,40.318,0.06051,0.02437,0.04286
31.0,33.0,11,0.3506,NPE,1.0,0.0,0.3591,0.9794,143.572,72.919,32.084,61.364,0.06051,0.02437,0.04286
32.0,34.0,2187,0.3658,LYR,0.911,0.089,0.9206,0.958,79.747,214.168,32.57,46.848,0.08686,0.03037,0.06018
32.0,34.0,39,0.3658,NHE,0.846,0.154,0.9088,0.9519,65.002,216.282,32.811,40.452,0.08686,0.03037,0.06018
32.0,34.0,411,0.3658,,0.0,0.71,0.3987,0.8334,4.873,275.774,33.641,28.38,0.08686,0.03037,0.06018
32.0,34.0,10,0.3658,,0.0,1.0,0.3785,0.835,10.523,111.421,213.103,28.973,0.08686,0.03037,0.06018
32.0,34.0,295,0.3658,,0.0,0.786,0.7593,0.7077,5.544,238.842,33.602,18.263,0.08686,0.03037,0.06018
32.0,34.0,10,0.3658,,0.0,1.0,0.1779,0.9232,7.403,315.176,33.308,35.678,0.08686,0.03037,0.06018
32.0,34.0,31,0.3658,,0.0,1.0,0.962,0.629,7.248,206.969,33.111,11.633,0.08686,0.03037,0.06018
32.0,34.0,18,0.3658,AHE,1.0,0.0,0.7658,0.9818,95.749,238.398,32.951,53.503,0.08686,0.03037,0.06018
32.0,34.0,34,0.3658,ETA,0.912,0.088,0.4934,0.9686,164.539,87.839,33.111,65.011,0.08686,0.03037,0.06018
32.0,34.0,12,0.3658,NPE,1.0,0.0,0.3694,0.9848,143.95,73.744,33.182,61.506,0.08686,0.03037,0.06018
33.0,35.0,5055,0.4825,,0.0,0.749,0.8534,0.8593,49.492,212.543,34.281,38.009,0.19757,0.09856,0.16824
33.0,35.0,25,0.4825,,0.0,1.0,0.7237,0.9435,121.925,113.516,33.736,60.352,0.19757,0.09856,0.16824
33.0,35.0,27,0.4825,,0.0,1.0,0.9285,0.9032,120.114,327.666,214.055,60.459,0.19757,0.09856,0.16824
33.0,35.0,13,0.4825,NPE,0.769,0.231,0.3694,0.9825,143.638,73.972,34.161,61.317,0.19757,0.09856,0.16824
33.0,35.0,20,0.4825,,0.0,1.0,0.5808,0.9608,91.39,81.763,213.916,51.473,0.19757,0.09856,0.16824
33.0,35.0,94,0.4825,ETA,0.745,0.255,0.4981,0.965,164.605,88.409,34.142,64.964,0.19757,0.09856,0.16824
33.0,35.0,17,0.4825,APC,0.529,0.471,0.9361,0.8851,160.841,328.397,214.142,68.305,0.19757,0.09856,0.16824
33.0,35.0,46,0.4825,,0.0,1.0,0.9964,0.905,82.521,338.178,214.137,47.207,0.19757,0.09856,0.16824
33.0,35.0,16,0.4825,,0.0,1.0,0.6945,0.904,146.365,290.781,214.246,64.599,0.19757,0.09856,0.16824
33.0,35.0,10,0.4825,,0.0,1.0,0.7847,0.9256,153.95,122.618,33.931,66.748,0.19757,0.09856,0.16824
33.0,35.0,14,0.4825,,0.0,1.0,0.5177,0.9486,64.173,89.115,213.934,42.5,0.19757,0.09856,0.16824
33.0,35.0,8,0.4825,,0.0,1.0,0.409,1.0005,118.165,79.229,34.486,58.244,0.19757,0.09856,0.16824
34.0,36.0,5041,0.5524,,0.0,0.854,0.8016,0.8443,31.187,204.43,35.315,35.488,0.24178,0.08102,0.18061
34.0,36.0,73,0.5524,,0.0,1.0,0.9856,0.9171,82.797,333.465,214.755,47.579,0.24178,0.08102,0.18061
34.0,36.0,34,0.5524,,0.0,0.794,0.9316,0.8828,158.994,327.389,214.925,68.084,0.24178,0.08102,0.18061
34.0,36.0,10,0.5524,,0.0,1.0,1.0015,0.9082,176.958,259.945,124.725,70.444,0.24178,0.08102,0.18061
34.0,36.0,142,0.5524,ETA,0.711,0.211,0.4923,0.9616,164.047,87.493,35.08,64.635,0.24178,0.08102,0.18061
34.0,36.0,14,0.5524,,0.0,1.0,0.7173,0.8729,147.242,292.842,214.407,64.613,0.24178,0.08102,0.18061
34.0,36.0,15,0.5524,,0.0,1.0,0.5642,0.96,90.933,84.856,215.036,51.285,0.24178,0.08102,0.18061
34.0,36.0,14,0.5524,,0.0,1.0,0.6087,0.9519,120.443,99.278,35.449,57.875,0.24178,0.08102,0.18061
34.0,36.0,10,0.5524,,0.0,1.0,0.6383,0.927,62.054,75.15,214.755,40.891,0.24178,0.08102,0.18061
34.0,36.0,9,0.5524,,0.0,1.0,0.3917,0.9782,117.761,75.981,34.525,57.747,0.24178,0.08102,0.18061
34.0,36.0,8,0.5524,GSG,0.625,0.375,0.339,0.8884,164.803,112.096,214.358,61.488,0.24178,0.08102,0.18061
35.0,37.0,142,0.6045,ETA,0.831,0.169,0.5059,0.9609,164.266,89.009,36.074,64.979,0.21162,0.06715,0.18767
35.0,37.0,4381,0.6045,,0.0,0.851,0.805,0.8191,17.076,207.193,36.362,30.307,0.21162,0.06715,0.18767
